ReportDt,Unit,Power
11/07/2018,Nine Mile Point 1,100
11/07/2018,Nine Mile Point 2,100
11/07/2018,North Anna 1,100
11/07/2018,North Anna 2,100
11/07/2018,Oconee 1,0
11/07/2018,Oconee 2,100
11/07/2018,Oconee 3,100
11/07/2018,Oyster Creek,0
11/07/2018,Palisades,0
11/07/2018,Palo Verde 1,100
11/07/2018,Palo Verde 2,0
11/07/2018,Palo Verde 3,100
11/07/2018,Peach Bottom 2,100
11/07/2018,Peach Bottom 3,100
11/07/2018,Perry 1,100
11/07/2018,Pilgrim 1,100
11/07/2018,Point Beach 1,100
11/07/2018,Point Beach 2,100
11/07/2018,Prairie Island 1,100
11/07/2018,Prairie Island 2,100
11/07/2018,Quad Cities 1,100
11/07/2018,Quad Cities 2,100
11/07/2018,River Bend 1,100
11/07/2018,Robinson 2,0
11/07/2018,Saint Lucie 1,100
11/07/2018,Saint Lucie 2,100
11/07/2018,Salem 1,100
11/07/2018,Salem 2,0
11/07/2018,Seabrook 1,100
11/07/2018,Sequoyah 1,100
11/07/2018,Sequoyah 2,0
11/07/2018,South Texas 1,0
11/07/2018,South Texas 2,100
11/07/2018,Summer,0
11/07/2018,Surry 1,100
11/07/2018,Surry 2,0
11/07/2018,Susquehanna 1,100
11/07/2018,Susquehanna 2,100
11/07/2018,Three Mile Island 1,100
11/07/2018,Turkey Point 3,0
11/07/2018,Turkey Point 4,100
11/07/2018,Vogtle 1,100
11/07/2018,Vogtle 2,100
11/07/2018,Waterford 3,100
11/07/2018,Watts Bar 1,100
11/07/2018,Watts Bar 2,100
11/07/2018,Wolf Creek 1,100
11/06/2018,Arkansas Nuclear 1,100
11/06/2018,Arkansas Nuclear 2,0
11/06/2018,Beaver Valley 1,100
11/06/2018,Beaver Valley 2,0
11/06/2018,Braidwood 1,88
11/06/2018,Braidwood 2,98
11/06/2018,Browns Ferry 1,0
11/06/2018,Browns Ferry 2,100
11/06/2018,Browns Ferry 3,82
11/06/2018,Brunswick 1,100
11/06/2018,Brunswick 2,100
11/06/2018,Byron 1,100
11/06/2018,Byron 2,100
11/06/2018,Callaway,100
11/06/2018,Calvert Cliffs 1,100
11/06/2018,Calvert Cliffs 2,100
11/06/2018,Catawba 1,94
11/06/2018,Catawba 2,100
11/06/2018,Clinton,38
11/06/2018,Columbia Generating Station,100
11/06/2018,Comanche Peak 1,100
11/06/2018,Comanche Peak 2,100
11/06/2018,Cooper,0
11/06/2018,D.C. Cook 1,100
11/06/2018,D.C. Cook 2,100
11/06/2018,Davis-Besse,100
11/06/2018,Diablo Canyon 1,100
11/06/2018,Diablo Canyon 2,100
11/06/2018,Dresden 2,100
11/06/2018,Dresden 3,0
11/06/2018,Duane Arnold,100
11/06/2018,Farley 1,100
11/06/2018,Farley 2,100
11/06/2018,Fermi 2,80
11/06/2018,FitzPatrick,100
11/06/2018,Ginna,0
11/06/2018,Grand Gulf 1,85
11/06/2018,Harris 1,100
11/06/2018,Hatch 1,100
11/06/2018,Hatch 2,100
11/06/2018,Hope Creek 1,100
11/06/2018,Indian Point 2,100
11/06/2018,Indian Point 3,100
11/06/2018,LaSalle 1,100
11/06/2018,LaSalle 2,100
11/06/2018,Limerick 1,100
11/06/2018,Limerick 2,100
11/06/2018,McGuire 1,100
11/06/2018,McGuire 2,100
11/06/2018,Millstone 2,0
11/06/2018,Millstone 3,100
11/06/2018,Monticello,100
11/06/2018,Nine Mile Point 1,100
11/06/2018,Nine Mile Point 2,100
11/06/2018,North Anna 1,100
11/06/2018,North Anna 2,100
11/06/2018,Oconee 1,0
11/06/2018,Oconee 2,100
11/06/2018,Oconee 3,100
11/06/2018,Oyster Creek,0
11/06/2018,Palisades,0
11/06/2018,Palo Verde 1,100
11/06/2018,Palo Verde 2,0
11/06/2018,Palo Verde 3,100
11/06/2018,Peach Bottom 2,100
11/06/2018,Peach Bottom 3,100
11/06/2018,Perry 1,100
11/06/2018,Pilgrim 1,92
11/06/2018,Point Beach 1,100
11/06/2018,Point Beach 2,100
11/06/2018,Prairie Island 1,100
11/06/2018,Prairie Island 2,100
11/06/2018,Quad Cities 1,100
11/06/2018,Quad Cities 2,100
11/06/2018,River Bend 1,100
11/06/2018,Robinson 2,0
11/06/2018,Saint Lucie 1,100
11/06/2018,Saint Lucie 2,100
11/06/2018,Salem 1,97
11/06/2018,Salem 2,0
11/06/2018,Seabrook 1,100
11/06/2018,Sequoyah 1,100
11/06/2018,Sequoyah 2,0
11/06/2018,South Texas 1,0
11/06/2018,South Texas 2,100
11/06/2018,Summer,0
11/06/2018,Surry 1,100
11/06/2018,Surry 2,0
11/06/2018,Susquehanna 1,100
11/06/2018,Susquehanna 2,100
11/06/2018,Three Mile Island 1,100
11/06/2018,Turkey Point 3,0
11/06/2018,Turkey Point 4,100
11/06/2018,Vogtle 1,100
11/06/2018,Vogtle 2,100
11/06/2018,Waterford 3,100
11/06/2018,Watts Bar 1,100
11/06/2018,Watts Bar 2,100
11/06/2018,Wolf Creek 1,100
11/05/2018,Arkansas Nuclear 1,100
11/05/2018,Arkansas Nuclear 2,0
11/05/2018,Beaver Valley 1,100
11/05/2018,Beaver Valley 2,0
11/05/2018,Braidwood 1,100
11/05/2018,Braidwood 2,96
11/05/2018,Browns Ferry 1,0
11/05/2018,Browns Ferry 2,100
11/05/2018,Browns Ferry 3,83
11/05/2018,Brunswick 1,100
11/05/2018,Brunswick 2,100
11/05/2018,Byron 1,100
11/05/2018,Byron 2,100
11/05/2018,Callaway,100
11/05/2018,Calvert Cliffs 1,100
11/05/2018,Calvert Cliffs 2,100
11/05/2018,Catawba 1,95
11/05/2018,Catawba 2,100
11/05/2018,Clinton,15
11/05/2018,Columbia Generating Station,100
11/05/2018,Comanche Peak 1,100
11/05/2018,Comanche Peak 2,100
11/05/2018,Cooper,0
11/05/2018,D.C. Cook 1,100
11/05/2018,D.C. Cook 2,100
11/05/2018,Davis-Besse,100
11/05/2018,Diablo Canyon 1,100
11/05/2018,Diablo Canyon 2,100
11/05/2018,Dresden 2,100
11/05/2018,Dresden 3,0
11/05/2018,Duane Arnold,100
11/05/2018,Farley 1,100
11/05/2018,Farley 2,100
11/05/2018,Fermi 2,100
11/05/2018,FitzPatrick,100
11/05/2018,Ginna,0
11/05/2018,Grand Gulf 1,92
11/05/2018,Harris 1,100
11/05/2018,Hatch 1,100
11/05/2018,Hatch 2,100
11/05/2018,Hope Creek 1,100
11/05/2018,Indian Point 2,100
11/05/2018,Indian Point 3,100
11/05/2018,LaSalle 1,100
11/05/2018,LaSalle 2,100
11/05/2018,Limerick 1,100
11/05/2018,Limerick 2,100
11/05/2018,McGuire 1,100
11/05/2018,McGuire 2,100
11/05/2018,Millstone 2,0
11/05/2018,Millstone 3,100
11/05/2018,Monticello,100
11/05/2018,Nine Mile Point 1,100
11/05/2018,Nine Mile Point 2,100
11/05/2018,North Anna 1,100
11/05/2018,North Anna 2,100
11/05/2018,Oconee 1,0
11/05/2018,Oconee 2,100
11/05/2018,Oconee 3,100
11/05/2018,Oyster Creek,0
11/05/2018,Palisades,0
11/05/2018,Palo Verde 1,100
11/05/2018,Palo Verde 2,0
11/05/2018,Palo Verde 3,100
11/05/2018,Peach Bottom 2,100
11/05/2018,Peach Bottom 3,100
11/05/2018,Perry 1,100
11/05/2018,Pilgrim 1,90
11/05/2018,Point Beach 1,100
11/05/2018,Point Beach 2,100
11/05/2018,Prairie Island 1,100
11/05/2018,Prairie Island 2,100
11/05/2018,Quad Cities 1,100
11/05/2018,Quad Cities 2,100
11/05/2018,River Bend 1,100
11/05/2018,Robinson 2,0
11/05/2018,Saint Lucie 1,100
11/05/2018,Saint Lucie 2,100
11/05/2018,Salem 1,100
11/05/2018,Salem 2,0
11/05/2018,Seabrook 1,100
11/05/2018,Sequoyah 1,100
11/05/2018,Sequoyah 2,0
11/05/2018,South Texas 1,0
11/05/2018,South Texas 2,100
11/05/2018,Summer,0
11/05/2018,Surry 1,100
11/05/2018,Surry 2,0
11/05/2018,Susquehanna 1,100
11/05/2018,Susquehanna 2,100
11/05/2018,Three Mile Island 1,100
11/05/2018,Turkey Point 3,0
11/05/2018,Turkey Point 4,100
11/05/2018,Vogtle 1,100
11/05/2018,Vogtle 2,100
11/05/2018,Waterford 3,100
11/05/2018,Watts Bar 1,94
11/05/2018,Watts Bar 2,100
11/05/2018,Wolf Creek 1,100
11/04/2018,Arkansas Nuclear 1,100
11/04/2018,Arkansas Nuclear 2,0
11/04/2018,Beaver Valley 1,100
11/04/2018,Beaver Valley 2,0
11/04/2018,Braidwood 1,100
11/04/2018,Braidwood 2,93
11/04/2018,Browns Ferry 1,0
11/04/2018,Browns Ferry 2,100
11/04/2018,Browns Ferry 3,70
11/04/2018,Brunswick 1,100
11/04/2018,Brunswick 2,100
11/04/2018,Byron 1,100
11/04/2018,Byron 2,100
11/04/2018,Callaway,100
11/04/2018,Calvert Cliffs 1,100
11/04/2018,Calvert Cliffs 2,100
11/04/2018,Catawba 1,96
11/04/2018,Catawba 2,100
11/04/2018,Clinton,0
11/04/2018,Columbia Generating Station,100
11/04/2018,Comanche Peak 1,100
11/04/2018,Comanche Peak 2,100
11/04/2018,Cooper,0
11/04/2018,D.C. Cook 1,100
11/04/2018,D.C. Cook 2,100
11/04/2018,Davis-Besse,100
11/04/2018,Diablo Canyon 1,100
11/04/2018,Diablo Canyon 2,100
11/04/2018,Dresden 2,100
11/04/2018,Dresden 3,0
11/04/2018,Duane Arnold,100
11/04/2018,Farley 1,100
11/04/2018,Farley 2,100
11/04/2018,Fermi 2,100
11/04/2018,FitzPatrick,100
11/04/2018,Ginna,0
11/04/2018,Grand Gulf 1,93
11/04/2018,Harris 1,100
11/04/2018,Hatch 1,99
11/04/2018,Hatch 2,100
11/04/2018,Hope Creek 1,100
11/04/2018,Indian Point 2,100
11/04/2018,Indian Point 3,100
11/04/2018,LaSalle 1,100
11/04/2018,LaSalle 2,100
11/04/2018,Limerick 1,100
11/04/2018,Limerick 2,100
11/04/2018,McGuire 1,100
11/04/2018,McGuire 2,100
11/04/2018,Millstone 2,0
11/04/2018,Millstone 3,100
11/04/2018,Monticello,100
11/04/2018,Nine Mile Point 1,100
11/04/2018,Nine Mile Point 2,100
11/04/2018,North Anna 1,100
11/04/2018,North Anna 2,100
11/04/2018,Oconee 1,0
11/04/2018,Oconee 2,100
11/04/2018,Oconee 3,100
11/04/2018,Oyster Creek,0
11/04/2018,Palisades,0
11/04/2018,Palo Verde 1,100
11/04/2018,Palo Verde 2,0
11/04/2018,Palo Verde 3,100
11/04/2018,Peach Bottom 2,100
11/04/2018,Peach Bottom 3,100
11/04/2018,Perry 1,100
11/04/2018,Pilgrim 1,35
11/04/2018,Point Beach 1,100
11/04/2018,Point Beach 2,100
11/04/2018,Prairie Island 1,100
11/04/2018,Prairie Island 2,100
11/04/2018,Quad Cities 1,100
11/04/2018,Quad Cities 2,100
11/04/2018,River Bend 1,79
11/04/2018,Robinson 2,0
11/04/2018,Saint Lucie 1,100
11/04/2018,Saint Lucie 2,100
11/04/2018,Salem 1,100
11/04/2018,Salem 2,0
11/04/2018,Seabrook 1,100
11/04/2018,Sequoyah 1,100
11/04/2018,Sequoyah 2,0
11/04/2018,South Texas 1,0
11/04/2018,South Texas 2,100
11/04/2018,Summer,0
11/04/2018,Surry 1,100
11/04/2018,Surry 2,0
11/04/2018,Susquehanna 1,100
11/04/2018,Susquehanna 2,100
11/04/2018,Three Mile Island 1,100
11/04/2018,Turkey Point 3,0
11/04/2018,Turkey Point 4,100
11/04/2018,Vogtle 1,100
11/04/2018,Vogtle 2,100
11/04/2018,Waterford 3,100
11/04/2018,Watts Bar 1,75
11/04/2018,Watts Bar 2,100
11/04/2018,Wolf Creek 1,100
11/03/2018,Arkansas Nuclear 1,100
11/03/2018,Arkansas Nuclear 2,0
11/03/2018,Beaver Valley 1,100
11/03/2018,Beaver Valley 2,0
11/03/2018,Braidwood 1,100
11/03/2018,Braidwood 2,60
11/03/2018,Browns Ferry 1,0
11/03/2018,Browns Ferry 2,100
11/03/2018,Browns Ferry 3,60
11/03/2018,Brunswick 1,100
11/03/2018,Brunswick 2,100
11/03/2018,Byron 1,100
11/03/2018,Byron 2,100
11/03/2018,Callaway,100
11/03/2018,Calvert Cliffs 1,100
11/03/2018,Calvert Cliffs 2,100
11/03/2018,Catawba 1,96
11/03/2018,Catawba 2,100
11/03/2018,Clinton,0
11/03/2018,Columbia Generating Station,100
11/03/2018,Comanche Peak 1,100
11/03/2018,Comanche Peak 2,100
11/03/2018,Cooper,0
11/03/2018,D.C. Cook 1,100
11/03/2018,D.C. Cook 2,100
11/03/2018,Davis-Besse,100
11/03/2018,Diablo Canyon 1,100
11/03/2018,Diablo Canyon 2,100
11/03/2018,Dresden 2,100
11/03/2018,Dresden 3,0
11/03/2018,Duane Arnold,100
11/03/2018,Farley 1,100
11/03/2018,Farley 2,100
11/03/2018,Fermi 2,62
11/03/2018,FitzPatrick,100
11/03/2018,Ginna,0
11/03/2018,Grand Gulf 1,62
11/03/2018,Harris 1,100
11/03/2018,Hatch 1,100
11/03/2018,Hatch 2,100
11/03/2018,Hope Creek 1,100
11/03/2018,Indian Point 2,100
11/03/2018,Indian Point 3,100
11/03/2018,LaSalle 1,100
11/03/2018,LaSalle 2,82
11/03/2018,Limerick 1,100
11/03/2018,Limerick 2,100
11/03/2018,McGuire 1,100
11/03/2018,McGuire 2,100
11/03/2018,Millstone 2,19
11/03/2018,Millstone 3,100
11/03/2018,Monticello,100
11/03/2018,Nine Mile Point 1,100
11/03/2018,Nine Mile Point 2,100
11/03/2018,North Anna 1,100
11/03/2018,North Anna 2,100
11/03/2018,Oconee 1,0
11/03/2018,Oconee 2,100
11/03/2018,Oconee 3,100
11/03/2018,Oyster Creek,0
11/03/2018,Palisades,0
11/03/2018,Palo Verde 1,100
11/03/2018,Palo Verde 2,0
11/03/2018,Palo Verde 3,100
11/03/2018,Peach Bottom 2,100
11/03/2018,Peach Bottom 3,100
11/03/2018,Perry 1,84
11/03/2018,Pilgrim 1,35
11/03/2018,Point Beach 1,100
11/03/2018,Point Beach 2,100
11/03/2018,Prairie Island 1,100
11/03/2018,Prairie Island 2,100
11/03/2018,Quad Cities 1,100
11/03/2018,Quad Cities 2,100
11/03/2018,River Bend 1,99
11/03/2018,Robinson 2,0
11/03/2018,Saint Lucie 1,100
11/03/2018,Saint Lucie 2,100
11/03/2018,Salem 1,100
11/03/2018,Salem 2,0
11/03/2018,Seabrook 1,100
11/03/2018,Sequoyah 1,100
11/03/2018,Sequoyah 2,0
11/03/2018,South Texas 1,0
11/03/2018,South Texas 2,100
11/03/2018,Summer,0
11/03/2018,Surry 1,100
11/03/2018,Surry 2,0
11/03/2018,Susquehanna 1,100
11/03/2018,Susquehanna 2,94
11/03/2018,Three Mile Island 1,100
11/03/2018,Turkey Point 3,0
11/03/2018,Turkey Point 4,100
11/03/2018,Vogtle 1,100
11/03/2018,Vogtle 2,100
11/03/2018,Waterford 3,100
11/03/2018,Watts Bar 1,70
11/03/2018,Watts Bar 2,100
11/03/2018,Wolf Creek 1,100
11/02/2018,Arkansas Nuclear 1,100
11/02/2018,Arkansas Nuclear 2,0
11/02/2018,Beaver Valley 1,100
11/02/2018,Beaver Valley 2,0
11/02/2018,Braidwood 1,100
11/02/2018,Braidwood 2,46
11/02/2018,Browns Ferry 1,0
11/02/2018,Browns Ferry 2,100
11/02/2018,Browns Ferry 3,60
11/02/2018,Brunswick 1,100
11/02/2018,Brunswick 2,100
11/02/2018,Byron 1,100
11/02/2018,Byron 2,100
11/02/2018,Callaway,100
11/02/2018,Calvert Cliffs 1,100
11/02/2018,Calvert Cliffs 2,100
11/02/2018,Catawba 1,96
11/02/2018,Catawba 2,100
11/02/2018,Clinton,0
11/02/2018,Columbia Generating Station,100
11/02/2018,Comanche Peak 1,100
11/02/2018,Comanche Peak 2,100
11/02/2018,Cooper,0
11/02/2018,D.C. Cook 1,100
11/02/2018,D.C. Cook 2,100
11/02/2018,Davis-Besse,100
11/02/2018,Diablo Canyon 1,100
11/02/2018,Diablo Canyon 2,100
11/02/2018,Dresden 2,100
11/02/2018,Dresden 3,0
11/02/2018,Duane Arnold,100
11/02/2018,Farley 1,100
11/02/2018,Farley 2,100
11/02/2018,Fermi 2,93
11/02/2018,FitzPatrick,100
11/02/2018,Ginna,0
11/02/2018,Grand Gulf 1,100
11/02/2018,Harris 1,100
11/02/2018,Hatch 1,100
11/02/2018,Hatch 2,100
11/02/2018,Hope Creek 1,100
11/02/2018,Indian Point 2,100
11/02/2018,Indian Point 3,100
11/02/2018,LaSalle 1,100
11/02/2018,LaSalle 2,100
11/02/2018,Limerick 1,100
11/02/2018,Limerick 2,100
11/02/2018,McGuire 1,100
11/02/2018,McGuire 2,100
11/02/2018,Millstone 2,0
11/02/2018,Millstone 3,100
11/02/2018,Monticello,100
11/02/2018,Nine Mile Point 1,100
11/02/2018,Nine Mile Point 2,100
11/02/2018,North Anna 1,100
11/02/2018,North Anna 2,100
11/02/2018,Oconee 1,0
11/02/2018,Oconee 2,100
11/02/2018,Oconee 3,100
11/02/2018,Oyster Creek,0
11/02/2018,Palisades,0
11/02/2018,Palo Verde 1,100
11/02/2018,Palo Verde 2,0
11/02/2018,Palo Verde 3,100
11/02/2018,Peach Bottom 2,100
11/02/2018,Peach Bottom 3,100
11/02/2018,Perry 1,100
11/02/2018,Pilgrim 1,35
11/02/2018,Point Beach 1,100
11/02/2018,Point Beach 2,100
11/02/2018,Prairie Island 1,100
11/02/2018,Prairie Island 2,100
11/02/2018,Quad Cities 1,100
11/02/2018,Quad Cities 2,100
11/02/2018,River Bend 1,94
11/02/2018,Robinson 2,0
11/02/2018,Saint Lucie 1,100
11/02/2018,Saint Lucie 2,100
11/02/2018,Salem 1,100
11/02/2018,Salem 2,0
11/02/2018,Seabrook 1,100
11/02/2018,Sequoyah 1,100
11/02/2018,Sequoyah 2,73
11/02/2018,South Texas 1,0
11/02/2018,South Texas 2,100
11/02/2018,Summer,0
11/02/2018,Surry 1,100
11/02/2018,Surry 2,0
11/02/2018,Susquehanna 1,100
11/02/2018,Susquehanna 2,100
11/02/2018,Three Mile Island 1,100
11/02/2018,Turkey Point 3,0
11/02/2018,Turkey Point 4,100
11/02/2018,Vogtle 1,100
11/02/2018,Vogtle 2,100
11/02/2018,Waterford 3,100
11/02/2018,Watts Bar 1,46
11/02/2018,Watts Bar 2,100
11/02/2018,Wolf Creek 1,100
11/01/2018,Arkansas Nuclear 1,100
11/01/2018,Arkansas Nuclear 2,0
11/01/2018,Beaver Valley 1,100
11/01/2018,Beaver Valley 2,0
11/01/2018,Braidwood 1,100
11/01/2018,Braidwood 2,12
11/01/2018,Browns Ferry 1,0
11/01/2018,Browns Ferry 2,100
11/01/2018,Browns Ferry 3,47
11/01/2018,Brunswick 1,100
11/01/2018,Brunswick 2,100
11/01/2018,Byron 1,100
11/01/2018,Byron 2,100
11/01/2018,Callaway,100
11/01/2018,Calvert Cliffs 1,100
11/01/2018,Calvert Cliffs 2,100
11/01/2018,Catawba 1,96
11/01/2018,Catawba 2,100
11/01/2018,Clinton,0
11/01/2018,Columbia Generating Station,100
11/01/2018,Comanche Peak 1,100
11/01/2018,Comanche Peak 2,100
11/01/2018,Cooper,0
11/01/2018,D.C. Cook 1,100
11/01/2018,D.C. Cook 2,100
11/01/2018,Davis-Besse,100
11/01/2018,Diablo Canyon 1,100
11/01/2018,Diablo Canyon 2,100
11/01/2018,Dresden 2,100
11/01/2018,Dresden 3,0
11/01/2018,Duane Arnold,100
11/01/2018,Farley 1,100
11/01/2018,Farley 2,100
11/01/2018,Fermi 2,100
11/01/2018,FitzPatrick,100
11/01/2018,Ginna,0
11/01/2018,Grand Gulf 1,100
11/01/2018,Harris 1,100
11/01/2018,Hatch 1,100
11/01/2018,Hatch 2,100
11/01/2018,Hope Creek 1,100
11/01/2018,Indian Point 2,79
11/01/2018,Indian Point 3,100
11/01/2018,LaSalle 1,100
11/01/2018,LaSalle 2,100
11/01/2018,Limerick 1,100
11/01/2018,Limerick 2,100
11/01/2018,McGuire 1,100
11/01/2018,McGuire 2,100
11/01/2018,Millstone 2,0
11/01/2018,Millstone 3,100
11/01/2018,Monticello,100
11/01/2018,Nine Mile Point 1,100
11/01/2018,Nine Mile Point 2,100
11/01/2018,North Anna 1,100
11/01/2018,North Anna 2,100
11/01/2018,Oconee 1,0
11/01/2018,Oconee 2,100
11/01/2018,Oconee 3,100
11/01/2018,Oyster Creek,0
11/01/2018,Palisades,0
11/01/2018,Palo Verde 1,100
11/01/2018,Palo Verde 2,0
11/01/2018,Palo Verde 3,100
11/01/2018,Peach Bottom 2,95
11/01/2018,Peach Bottom 3,100
11/01/2018,Perry 1,100
11/01/2018,Pilgrim 1,100
11/01/2018,Point Beach 1,100
11/01/2018,Point Beach 2,100
11/01/2018,Prairie Island 1,100
11/01/2018,Prairie Island 2,100
11/01/2018,Quad Cities 1,100
11/01/2018,Quad Cities 2,100
11/01/2018,River Bend 1,72
11/01/2018,Robinson 2,0
11/01/2018,Saint Lucie 1,85
11/01/2018,Saint Lucie 2,100
11/01/2018,Salem 1,100
11/01/2018,Salem 2,0
11/01/2018,Seabrook 1,100
11/01/2018,Sequoyah 1,100
11/01/2018,Sequoyah 2,73
11/01/2018,South Texas 1,0
11/01/2018,South Texas 2,100
11/01/2018,Summer,0
11/01/2018,Surry 1,100
11/01/2018,Surry 2,0
11/01/2018,Susquehanna 1,100
11/01/2018,Susquehanna 2,100
11/01/2018,Three Mile Island 1,100
11/01/2018,Turkey Point 3,0
11/01/2018,Turkey Point 4,100
11/01/2018,Vogtle 1,100
11/01/2018,Vogtle 2,100
11/01/2018,Waterford 3,100
11/01/2018,Watts Bar 1,18
11/01/2018,Watts Bar 2,100
11/01/2018,Wolf Creek 1,100
10/31/2018,Arkansas Nuclear 1,100
10/31/2018,Arkansas Nuclear 2,0
10/31/2018,Beaver Valley 1,100
10/31/2018,Beaver Valley 2,0
10/31/2018,Braidwood 1,100
10/31/2018,Braidwood 2,0
10/31/2018,Browns Ferry 1,0
10/31/2018,Browns Ferry 2,100
10/31/2018,Browns Ferry 3,40
10/31/2018,Brunswick 1,100
10/31/2018,Brunswick 2,100
10/31/2018,Byron 1,100
10/31/2018,Byron 2,100
10/31/2018,Callaway,100
10/31/2018,Calvert Cliffs 1,100
10/31/2018,Calvert Cliffs 2,100
10/31/2018,Catawba 1,97
10/31/2018,Catawba 2,100
10/31/2018,Clinton,0
10/31/2018,Columbia Generating Station,100
10/31/2018,Comanche Peak 1,100
10/31/2018,Comanche Peak 2,100
10/31/2018,Cooper,0
10/31/2018,D.C. Cook 1,100
10/31/2018,D.C. Cook 2,100
10/31/2018,Davis-Besse,100
10/31/2018,Diablo Canyon 1,100
10/31/2018,Diablo Canyon 2,100
10/31/2018,Dresden 2,100
10/31/2018,Dresden 3,0
10/31/2018,Duane Arnold,100
10/31/2018,Farley 1,100
10/31/2018,Farley 2,100
10/31/2018,Fermi 2,100
10/31/2018,FitzPatrick,100
10/31/2018,Ginna,0
10/31/2018,Grand Gulf 1,100
10/31/2018,Harris 1,100
10/31/2018,Hatch 1,100
10/31/2018,Hatch 2,100
10/31/2018,Hope Creek 1,100
10/31/2018,Indian Point 2,79
10/31/2018,Indian Point 3,100
10/31/2018,LaSalle 1,100
10/31/2018,LaSalle 2,100
10/31/2018,Limerick 1,100
10/31/2018,Limerick 2,100
10/31/2018,McGuire 1,100
10/31/2018,McGuire 2,100
10/31/2018,Millstone 2,0
10/31/2018,Millstone 3,100
10/31/2018,Monticello,100
10/31/2018,Nine Mile Point 1,100
10/31/2018,Nine Mile Point 2,100
10/31/2018,North Anna 1,100
10/31/2018,North Anna 2,100
10/31/2018,Oconee 1,0
10/31/2018,Oconee 2,100
10/31/2018,Oconee 3,100
10/31/2018,Oyster Creek,0
10/31/2018,Palisades,0
10/31/2018,Palo Verde 1,100
10/31/2018,Palo Verde 2,0
10/31/2018,Palo Verde 3,100
10/31/2018,Peach Bottom 2,20
10/31/2018,Peach Bottom 3,100
10/31/2018,Perry 1,100
10/31/2018,Pilgrim 1,100
10/31/2018,Point Beach 1,100
10/31/2018,Point Beach 2,100
10/31/2018,Prairie Island 1,100
10/31/2018,Prairie Island 2,100
10/31/2018,Quad Cities 1,100
10/31/2018,Quad Cities 2,100
10/31/2018,River Bend 1,94
10/31/2018,Robinson 2,0
10/31/2018,Saint Lucie 1,45
10/31/2018,Saint Lucie 2,100
10/31/2018,Salem 1,100
10/31/2018,Salem 2,0
10/31/2018,Seabrook 1,93
10/31/2018,Sequoyah 1,100
10/31/2018,Sequoyah 2,73
10/31/2018,South Texas 1,0
10/31/2018,South Texas 2,100
10/31/2018,Summer,0
10/31/2018,Surry 1,100
10/31/2018,Surry 2,0
10/31/2018,Susquehanna 1,100
10/31/2018,Susquehanna 2,100
10/31/2018,Three Mile Island 1,100
10/31/2018,Turkey Point 3,0
10/31/2018,Turkey Point 4,100
10/31/2018,Vogtle 1,100
10/31/2018,Vogtle 2,100
10/31/2018,Waterford 3,100
10/31/2018,Watts Bar 1,13
10/31/2018,Watts Bar 2,100
10/31/2018,Wolf Creek 1,100
10/30/2018,Arkansas Nuclear 1,100
10/30/2018,Arkansas Nuclear 2,0
10/30/2018,Beaver Valley 1,100
10/30/2018,Beaver Valley 2,0
10/30/2018,Braidwood 1,100
10/30/2018,Braidwood 2,0
10/30/2018,Browns Ferry 1,0
10/30/2018,Browns Ferry 2,100
10/30/2018,Browns Ferry 3,21
10/30/2018,Brunswick 1,100
10/30/2018,Brunswick 2,100
10/30/2018,Byron 1,100
10/30/2018,Byron 2,100
10/30/2018,Callaway,100
10/30/2018,Calvert Cliffs 1,100
10/30/2018,Calvert Cliffs 2,100
10/30/2018,Catawba 1,97
10/30/2018,Catawba 2,100
10/30/2018,Clinton,0
10/30/2018,Columbia Generating Station,100
10/30/2018,Comanche Peak 1,100
10/30/2018,Comanche Peak 2,100
10/30/2018,Cooper,0
10/30/2018,D.C. Cook 1,100
10/30/2018,D.C. Cook 2,100
10/30/2018,Davis-Besse,100
10/30/2018,Diablo Canyon 1,100
10/30/2018,Diablo Canyon 2,100
10/30/2018,Dresden 2,100
10/30/2018,Dresden 3,0
10/30/2018,Duane Arnold,100
10/30/2018,Farley 1,100
10/30/2018,Farley 2,100
10/30/2018,Fermi 2,80
10/30/2018,FitzPatrick,100
10/30/2018,Ginna,0
10/30/2018,Grand Gulf 1,100
10/30/2018,Harris 1,100
10/30/2018,Hatch 1,100
10/30/2018,Hatch 2,100
10/30/2018,Hope Creek 1,100
10/30/2018,Indian Point 2,80
10/30/2018,Indian Point 3,100
10/30/2018,LaSalle 1,100
10/30/2018,LaSalle 2,100
10/30/2018,Limerick 1,100
10/30/2018,Limerick 2,100
10/30/2018,McGuire 1,100
10/30/2018,McGuire 2,100
10/30/2018,Millstone 2,0
10/30/2018,Millstone 3,100
10/30/2018,Monticello,100
10/30/2018,Nine Mile Point 1,100
10/30/2018,Nine Mile Point 2,100
10/30/2018,North Anna 1,100
10/30/2018,North Anna 2,100
10/30/2018,Oconee 1,0
10/30/2018,Oconee 2,100
10/30/2018,Oconee 3,100
10/30/2018,Oyster Creek,0
10/30/2018,Palisades,0
10/30/2018,Palo Verde 1,100
10/30/2018,Palo Verde 2,0
10/30/2018,Palo Verde 3,100
10/30/2018,Peach Bottom 2,14
10/30/2018,Peach Bottom 3,100
10/30/2018,Perry 1,100
10/30/2018,Pilgrim 1,100
10/30/2018,Point Beach 1,100
10/30/2018,Point Beach 2,98
10/30/2018,Prairie Island 1,97
10/30/2018,Prairie Island 2,100
10/30/2018,Quad Cities 1,100
10/30/2018,Quad Cities 2,100
